CATID,RA_OBJ,DEC_OBJ,z_spec,PA_GASKIN,PA_GASKIN_ERR,LAMBDAR_RE,n_src_1p,n_src_2p,n_src_3p,n_src_5p,n_src_10p,n_src_15p,n_clean_1p,n_clean_2p,n_clean_3p,n_clean_5p,n_clean_10p,n_clean_15p
78531,217.59157793,0.12183097,0.05543,42.5,0.16666667,0.43719742,11,68,163,472,1802,3991,11,68,161,463,1742,3856
618988,217.62064833,0.30644734,0.0559,105.0,0.33333334,nan,19,69,139,397,1640,3892,17,67,136,390,1479,3431
320281,217.63635218,1.85327828,0.0342,96.5,0.16666667,0.37764293,23,80,165,396,1598,3826,16,51,101,266,1362,3427
508632,217.64673016,-1.66712911,0.05672,86.5,1.5,0.21477993,16,79,184,512,1878,4126,16,75,178,463,1549,3598
618992,217.67933956,0.25287565,0.05486,168.5,0.16666667,0.43714127,9,62,141,434,1852,4165,9,61,139,424,1658,3852
618993,217.69176084,0.24767839,0.05442,234.5,0.16666667,0.6135151,14,45,139,435,1879,4223,13,44,138,421,1674,3926
618976,217.6960076,0.21345221,0.03466,12.5,0.16666667,0.27782303,6,57,137,454,1987,4262,6,57,133,441,1837,3956
92818,217.72296508,0.46284661,0.01347,76.0,12.166667,nan,23,97,222,549,2069,4263,23,96,218,506,1642,3555
485882,217.73182376,-1.75187183,0.05285,303.0,0.16666667,0.24428648,26,98,186,440,1764,4092,25,96,183,432,1725,3786
63997,217.74366722,-0.30306246,0.09334,55.5,0.16666667,0.5369739,20,61,147,451,1930,4440,0,0,0,235,1692,3951
485883,217.74873843,-1.8231639,0.05491,152.5,0.16666667,0.132135,16,64,154,427,1682,3952,16,64,154,421,1618,3777
228570,217.75731914,1.2428516,0.02618,178.0,0.16666667,0.42797208,0,0,7,218,1529,3302,0,0,3,147,1428,3076
485885,217.75789616,-1.71721473,0.05502,83.5,0.16666667,0.6028999,14,63,138,444,1854,4198,14,59,131,436,1816,3891
544958,217.76735644,-0.91910149,0.02533,283.5,0.16666667,0.6473718,14,108,254,761,2465,5503,0,3,75,448,2105,4860
504922,217.77785462,-1.94575806,0.05296,33.5,0.16666667,0.6360462,15,49,122,370,1610,3674,11,33,94,320,1524,3524
485919,217.82584397,-1.81536984,0.05196,329.5,0.16666667,0.59564245,6,48,136,385,1720,3894,5,44,128,374,1666,3753
485921,217.83383718,-1.75091976,0.05525,179.5,0.16666667,0.12707621,1,61,155,444,1777,4040,1,58,149,432,1741,3924
106908,217.83853255,0.92962312,0.06837,158.0,0.16666667,0.51694375,0,0,9,287,1926,4795,0,0,9,264,1485,3852
619046,217.84484558,0.29538283,0.03534,209.5,0.16666667,nan,30,90,166,504,2104,4735,30,87,153,432,1847,4410
485922,217.85033508,-1.82721542,0.05319,5.5,0.16666667,0.6177802,17,60,135,380,1717,3890,17,59,131,366,1660,3752
228564,217.85247035,1.23438853,0.03002,278.5,0.16666667,0.17254035,1,38,110,357,1539,3551,1,37,106,347,1377,3029
228575,217.87849304,1.11754195,0.03008,99.0,0.33333334,nan,19,68,172,479,1736,3863,19,63,167,439,1420,3169
508680,217.90221428,-1.59246628,0.03,251.0,0.16666667,nan,22,70,177,501,2033,4219,20,67,171,485,1983,4119
593813,217.90934792,-0.17476242,0.09222,134.5,0.33333334,0.30965596,6,73,174,524,2178,4936,5,67,165,499,1889,4245
228608,217.90958026,1.12386604,0.02999,245.5,0.5,0.54732716,20,68,149,444,1795,3864,18,58,120,354,1488,3109
492690,217.91036121,-1.35134352,0.03022,245.5,0.25,0.092841014,15,83,210,522,1776,4114,15,83,203,510,1710,3826
508682,217.91905618,-1.57813865,0.01286,322.0,0.25,nan,16,78,171,528,2039,4206,14,75,164,514,1989,4108
512170,217.93073564,-1.23882698,0.03624,217.0,0.16666667,0.53744,0,18,84,354,1989,4305,0,18,84,342,1750,4006
485924,217.93075155,-1.82659531,0.05178,18.0,0.16666667,0.24957253,12,48,128,408,1660,4000,12,46,125,399,1613,3852
239490,217.99756757,1.58139943,0.02977,169.5,0.16666667,nan,20,64,166,383,1493,3320,0,0,14,139,928,2413
512197,218.01342148,-1.16767823,0.05473,38.0,0.16666667,0.33361417,7,64,166,446,1928,4562,6,40,105,305,1675,4160
78634,218.03268234,0.1651945,0.0555,73.0,11.416667,0.28748763,31,107,215,581,2176,4993,28,102,205,567,2054,4555
619095,218.0350205,0.41114336,0.05267,90.5,0.16666667,0.5004002,12,62,165,468,2037,4489,12,61,160,452,1983,3907
619097,218.04676726,0.40048763,0.03464,343.0,0.16666667,0.4797499,9,71,164,479,2008,4531,9,69,157,461,1940,3869
619098,218.05118084,0.22324505,0.03556,256.5,0.16666667,nan,10,68,145,399,2050,4880,10,64,138,388,1868,4322
512204,218.06243064,-1.17294115,0.03607,183.0,0.16666667,0.6644366,22,98,203,503,1766,4476,10,46,98,339,1510,3956
298042,218.06603545,1.45704372,0.02748,311.5,0.41666666,nan,11,59,144,479,1771,3628,0,5,40,272,1263,2760
619094,218.06745022,0.3801501033333333,0.0351,19.5,0.16666667,nan,24,84,184,476,1948,4657,22,79,176,461,1801,3859
78667,218.0908189,0.17811976,0.05479,290.0,0.16666667,0.5126475,13,75,177,508,2119,4924,13,75,175,480,1846,4362
64087,218.09195955,-0.22670848,0.05543,12.5,0.16666667,0.5311103,23,78,196,587,2148,4762,22,74,188,509,1874,4419
619104,218.11877877,0.29401958,0.00558,122.0,0.16666667,nan,0,0,22,277,1958,4925,0,0,22,245,1465,4208
251297,218.11955951,1.91052243,0.03043,16.0,0.16666667,nan,5,45,117,360,1663,3884,5,45,116,350,1491,3418
619105,218.12682562,0.27469683,0.02596,36.0,0.16666667,0.49180797,0,0,0,261,2024,4969,0,0,0,193,1535,4271
16242,218.13435093,0.77151448,0.03407,197.5,0.25,0.51540637,2,51,156,513,2315,4870,2,51,154,501,2208,3935
92944,218.14441818,0.45553806,0.03105,181.0,0.16666667,0.40480936,30,101,218,558,2047,4705,30,99,215,545,1639,3899
508751,218.15650774,-1.53012487,0.05227,26.0,0.16666667,nan,7,65,171,477,1852,4582,7,60,166,436,1635,4262
16294,218.2074077,0.63696711,0.02897,133.5,0.16666667,nan,18,99,212,537,1930,4969,18,91,177,416,1658,4400
239560,218.20944941,1.54247381,0.02714,35.0,0.16666667,0.3028285,12,66,179,482,1933,3882,12,64,168,433,1661,2868
298106,218.21998957,1.37083833,0.0274,24.0,0.41666666,nan,22,51,125,390,1657,3726,22,49,123,376,1441,3171
251367,218.23408578,1.89579906,0.02978,121.0,0.16666667,nan,9,72,151,385,1712,4139,9,72,147,375,1514,3569
16310,218.27027461,0.82323257,0.02896,181.5,0.9166639,nan,14,88,205,503,2147,4631,14,87,200,490,1926,4063
48681,218.31284355,-0.82461046,0.08893,247.5,0.5,0.07380778,5,82,194,596,1869,3965,5,82,194,584,1732,3671
512254,218.31595764,-1.14014234,0.01376,160.5,0.16666667,nan,22,88,193,499,1985,4302,15,58,130,331,1683,3640
16317,218.33730088,0.83733901,0.03413,331.5,0.33333334,0.35506725,13,79,182,500,1949,4414,13,78,171,392,1627,3963
298114,218.40090685,1.30589524,0.05573,2.5,0.16666667,0.54022753,18,76,142,321,1380,3142,18,75,141,306,1209,2779
512312,218.40563782,-1.0858171,0.08127,213.5,0.16666667,nan,31,122,222,520,1868,4409,31,122,220,507,1594,3878
486092,218.40636109,-1.70306576,0.03397,88.5,0.16666667,nan,14,82,214,577,1984,4490,14,77,208,566,1868,4162
48740,218.42739216,-0.80048584,0.05621,197.5,0.16666667,0.38718757,17,78,157,465,2106,4378,17,77,152,452,2011,4210
228708,218.45043403,1.18721545,0.09399,178.5,0.16666667,0.08768567,0,42,118,320,1283,3426,0,41,117,317,1252,3079
93020,218.52792495,0.60739077,0.03161,300.5,0.16666667,0.052180927,10,61,196,603,2196,4926,0,21,128,505,2005,4387
16392,218.52847409,0.63309901,0.02922,69.5,5.5,nan,2,58,180,556,2125,4856,0,26,98,459,1898,4251
93023,218.54690732,0.61575056,0.02994,175.0,0.16666667,0.3291536,18,56,192,572,2170,4917,5,31,138,476,2003,4349
545157,218.59071442,-1.00786222,0.02547,4.5,0.16666667,nan,19,63,194,583,2115,4517,19,60,190,570,2063,4398
228740,218.61286202,1.08029573,0.07887,268.5,0.16666667,0.3930748,24,76,164,458,1804,3741,0,4,45,218,1150,2919
228767,218.63083073,1.18792222,0.03034,32.0,0.33333334,nan,20,69,171,445,1522,3380,20,69,168,392,1214,2696
78791,218.64908598,0.07552206,0.02662,232.0,0.33333334,nan,15,87,220,646,2340,4969,14,86,216,637,1868,3826
16429,218.65632464,0.66303607,0.0306,250.0,0.25,nan,15,94,206,561,1992,4994,13,92,199,550,1704,4240
298190,218.65780173,1.287341,0.02871,223.5,5.25,nan,21,55,142,382,1577,3304,20,54,140,377,1527,2922
107135,218.67565835,0.91385247,0.07802,14.0,7.6666656,0.21370141,13,72,187,594,2405,4211,0,2,35,305,1518,2966
107137,218.69059439,0.88867203,0.01407,76.5,1.1666666,0.3479462,5,63,175,585,2372,4235,4,40,106,314,1547,2936
16426,218.71453614,0.69509782,0.03035,267.5,8.333333,nan,4,46,109,390,2129,5105,4,45,106,308,1668,4250
16430,218.71531922,0.83816223,0.03079,214.0,0.8333333,nan,28,123,221,597,2212,4594,6,49,97,312,1520,3314
492883,218.72671632,-1.27168377,0.05612,177.5,0.16666667,0.41004896,5,48,114,418,1473,4112,5,48,113,410,1432,3956
93062,218.83216762,0.47572807,0.02955,233.0,0.16666667,0.44284895,29,106,234,745,3072,6227,29,105,221,598,2343,5334
492941,218.85667048,-1.39906755,0.05574,108.0,0.16666667,0.23581061,15,68,170,491,1969,4574,13,65,165,474,1905,4271
619224,218.87499219,0.41368003,0.03529,14.5,0.33333334,nan,24,111,293,874,3137,5967,0,0,25,301,2388,5071
508906,218.87838864,-1.51116669,0.02589,194.0,4.3333316,nan,26,104,209,534,2061,4618,26,100,201,519,1848,4277
619220,218.88184613,0.34229563,0.03465,262.0,0.16666667,nan,26,127,305,912,2878,5656,0,6,56,322,2107,4510
107214,218.8964473,0.88883054,0.03012,322.5,0.16666667,0.73827326,28,92,204,615,2297,4699,28,92,203,608,1982,3686
545306,218.90786507,-1.02942212,0.03839,16.5,0.16666667,0.5164682,4,65,189,579,2399,5194,4,65,187,570,2363,5074
594059,218.90932512,-0.09702248,0.02946,145.0,0.16666667,nan,6,59,204,567,2296,5360,6,59,204,487,1507,4089
78827,218.91698909,0.20493912,0.02926,291.5,0.5,0.24627523,0,0,46,295,2284,5595,0,0,46,290,1743,4328
508908,218.91786651,-1.49228949,0.0567,260.5,0.16666667,0.658154,18,106,233,534,2089,4672,18,100,226,484,1799,4325
486213,218.93299179,-1.69280609,0.04007,174.5,0.33333334,nan,12,64,164,449,1964,4515,12,62,159,441,1832,3998
594049,218.93554344,-0.01336915,0.02947,83.5,0.16666667,0.28915477,1,58,183,562,2301,5067,0,34,132,495,1929,3800
619258,218.99219375,0.4010384,0.05711,310.0,0.41666666,0.07626667,19,113,302,800,2583,5650,19,112,289,648,1990,4835
492957,218.99465123,-1.28708187,0.05645,70.5,0.16666667,nan,24,110,224,647,2374,5264,24,108,215,630,2317,5024
594053,218.99785448,-0.12303721,0.05599,44.0,0.25,0.16398436,11,80,207,574,2318,5370,11,76,162,347,1678,4217
16487,219.03513003,0.7460916,0.05581,89.0,0.16666667,nan,22,87,216,666,2542,5550,22,87,209,644,2229,4872
512524,219.0692726,-1.131196,0.03965,169.5,0.16666667,nan,16,79,188,555,2133,5051,16,78,183,546,2098,4709
508938,219.08256776,-1.44179326,0.05631,291.0,0.16666667,0.52652335,34,134,259,580,2290,4896,31,130,252,535,1999,4526
78921,219.16094755,0.11739914,0.02982,248.5,0.16666667,nan,8,93,228,703,2434,5036,8,90,218,678,2358,4882
569433,219.18093982,-0.56704862,0.03698,164.5,0.25,nan,37,132,290,734,2585,5017,37,130,285,727,2522,4710
16525,219.18416381,0.71146961,0.05662,237.5,0.5833333,nan,1,18,112,410,2344,5606,0,1,26,177,1896,4917
16526,219.18604924,0.71005094,0.05624,183.5,0.16666667,0.18912405,0,15,103,405,2335,5614,0,0,25,175,1879,4925
48969,219.1974688,-0.75950525,0.03775,83.0,0.16666667,nan,14,73,179,544,2296,4828,14,73,177,532,2239,4701
505316,219.22591307,-1.88200423,0.05434,281.5,0.16666667,0.5124382,23,79,194,530,1945,4185,22,76,190,524,1783,3955
107259,219.23286221,0.85038577,0.03048,133.5,0.16666667,nan,24,109,243,647,2469,5119,24,104,225,555,2033,4358
569466,219.23501366,-0.46301599,0.08178,329.0,0.16666667,0.35862884,27,98,234,571,2168,4891,27,97,230,519,1911,4589
493028,219.24001988,-1.39849664,0.05031,184.5,9.749998,0.17954257,12,79,187,546,2210,5016,11,77,181,524,2058,4491
93167,219.25040079,0.56475214,0.03476,30.0,0.16666667,0.16852812,17,92,189,562,2128,5044,17,90,185,501,1810,4236
486275,219.2921116,-1.68179742,0.05656,2.5,0.16666667,0.5341612,12,70,161,408,1782,4186,9,64,154,395,1745,4094
486276,219.30350852,-1.84533521,0.05744,312.0,0.25,0.40815204,15,74,167,429,1788,4014,15,72,164,421,1751,3801
545411,219.37551783,-0.84076937,0.05072,313.5,0.33333334,nan,27,95,191,532,2160,5050,27,95,191,513,2108,4949
505341,219.37847319,-1.96418974,0.05038,181.0,0.16666667,0.21974233,13,71,151,428,1646,3758,13,69,149,420,1609,3435
569555,219.4072121,-0.58369517,0.05689,70.0,0.16666667,0.21480666,28,142,287,625,2070,4717,28,140,283,614,2041,4494
509012,219.41616795,-1.60076662,0.05607,119.0,0.16666667,0.6765531,38,79,164,444,1873,4583,38,79,162,439,1603,4126
64553,219.47224798,-0.39887631,0.00626,141.0,0.16666667,0.5098106,0,1,92,392,1750,3901,0,1,59,280,1471,3561
64646,219.56876764,-0.34974671,0.03697,62.0,0.16666667,0.39204922,24,91,199,512,1872,3712,9,49,117,328,1586,3326
594265,219.60495986,-0.18893489,0.03362,159.5,0.25,nan,6,54,145,406,1620,3715,6,52,141,400,1582,3352
509075,219.64113368,-1.45839761,0.05041,203.5,9.25,0.24232127,34,116,264,727,2631,5393,34,113,258,705,2071,4428
509080,219.66127927,-1.56506462,0.05725,8.0,0.33333334,nan,30,107,244,667,2494,5236,27,90,202,541,2071,4465
594313,219.67910606,-0.00774326,0.03361,170.0,0.16666667,0.6200767,0,49,130,394,1752,4002,0,49,128,386,1694,3583
93259,219.77976984,0.50863301,0.03341,204.5,0.16666667,0.574345,10,74,187,579,2067,4572,10,72,184,571,2005,4129
107395,219.80138396,0.94533379,0.03434,256.5,0.16666667,0.5246195,24,88,207,449,1845,4362,22,83,202,432,1762,3992
594364,219.83213233,-0.15888068,0.03769,246.5,0.16666667,nan,41,100,191,492,1903,3989,41,99,178,404,1609,3658
64758,219.92011923,-0.30265869,0.00588,42.5,0.5,nan,33,107,199,476,1579,3845,33,107,197,471,1544,3492
49204,220.02169794,-0.7225744,0.00626,275.5,2.0833333,nan,6,47,116,392,1896,4669,6,47,114,386,1864,4434
107454,220.0372172,0.90752695,0.03435,89.0,0.16666667,0.109939635,13,60,138,386,1881,4073,0,0,0,118,1530,3652
79098,220.06365229,0.2067817,0.00624,272.0,0.5,nan,8,61,146,332,1401,3642,8,61,145,330,1242,3099
93354,220.12240871,0.58408682,0.03718,115.0,0.16666667,0.55629444,6,62,134,383,2052,4736,6,62,134,379,1783,4071
229097,220.18233995,1.03376107,0.03439,168.0,0.16666667,0.4949314,8,46,111,365,1496,3728,8,45,109,358,1368,3279
93384,220.26593515,0.61945805,0.00937,354.5,0.16666667,nan,7,123,264,680,2223,4639,6,84,170,483,1766,3871
619553,220.38654101,0.3240292,0.029,298.5,0.16666667,nan,18,56,132,358,1763,4243,16,51,126,342,1518,3526
107503,220.44323142,0.92049724,0.03337,288.5,0.25,0.12377309,4,56,145,373,1600,3976,4,40,87,240,1044,3083
16828,220.45287105,0.68697063,0.00633,259.0,0.33333334,nan,5,68,168,484,2053,4747,4,35,90,341,1479,3215
298572,220.50097386,1.28978582,0.04966,14.5,0.16666667,0.64050573,13,78,199,491,1979,4918,11,65,158,373,1702,4421
107509,220.57668047,0.83999824,0.04954,18.5,0.16666667,0.2274472,4,85,198,540,2074,4732,0,1,35,256,1484,3468
107528,220.59837241,0.90799816,0.03327,249.5,0.6666667,0.47957495,4,68,219,570,2138,4961,1,47,149,370,1655,3687
240108,220.62338103,1.50040202,0.00652,224.0,0.16666667,0.19515546,18,107,255,729,2604,4942,18,104,249,714,2260,4308
298590,220.67761653,1.31975042,0.03367,129.0,0.8333333,0.20597324,6,53,138,378,1946,4896,6,51,110,243,1506,4285
298591,220.6905119,1.29316363,0.03302,83.0,0.16666667,nan,2,27,96,350,1957,4927,2,25,91,281,1557,4251
16863,220.69559745,0.66173095,0.00607,251.5,0.33333334,nan,21,101,209,605,2593,5738,21,98,202,553,2195,4610
321022,220.702086,1.63976897,0.02635,63.5,0.33333334,nan,42,130,272,662,2549,5292,40,126,265,644,2478,5027
229164,220.7318824,1.15111779,0.04952,93.0,0.16666667,0.2496271,22,112,254,716,2409,5011,22,111,247,692,2058,4115
321035,220.74028625,1.75458196,0.03409,231.0,0.16666667,0.33551824,20,77,181,543,2152,5138,20,76,180,527,2099,5023
229167,220.78246138,1.10002105,0.03391,17.0,0.16666667,nan,25,89,243,676,2750,5031,19,56,149,440,2253,4129
298612,220.8388645,1.34089452,0.03324,229.0,0.16666667,nan,0,3,20,171,2009,5233,0,3,20,150,1685,4565
229163,220.84274218,1.09811594,0.0381,182.0,0.16666667,0.6683576,39,136,247,665,2643,4904,31,99,174,488,2095,3925
16920,220.84609538,0.65042042,0.03872,185.5,1.9166647,nan,51,151,321,784,2675,5580,51,149,312,769,2622,5161
16926,220.94265849,0.71789615,0.05036,209.0,0.33333334,0.39551374,17,88,194,589,2452,5163,16,86,188,575,2404,4846
251887,220.95547809,1.92599891,0.07861,127.0,0.16666667,0.8113348,15,87,219,589,2073,4155,15,84,215,578,2043,4072
321059,220.98488226,1.60417529,0.00582,60.5,0.5,0.48317474,10,98,262,688,2531,5636,7,92,254,667,2492,5537
594674,221.02720314444443,-0.0058916,0.0343,86.0,0.16666667,nan,8,57,148,468,2047,4574,8,48,106,356,1675,3714
298665,221.03543342,1.21960039,0.02828,160.0,0.33333334,nan,34,99,221,581,2458,5270,0,11,77,294,2141,4842
298666,221.03607224,1.19526768,0.02795,4.0,0.16666667,0.6197868,15,90,182,523,2405,5129,0,8,36,238,2087,4670
79329,221.04454300666666,0.18345177,0.02887,292.5,0.16666667,nan,15,142,311,890,2839,5347,15,138,285,729,2295,4484
107594,221.07589747,0.85401457,0.02619,143.5,0.16666667,nan,9,62,172,461,1487,4171,9,62,171,447,1457,4018
79335,221.07642123,0.04394733,0.02824,54.0,0.16666667,nan,5,108,265,661,2054,5082,0,3,86,459,1771,4145
16948,221.10413229,0.78285742,0.02626,22.5,0.16666667,nan,8,73,210,543,1945,4261,7,71,204,531,1884,4126
240202,221.12827673,1.52201141,0.00475,46.5,0.33333334,nan,18,130,321,863,2822,5763,18,130,321,854,2771,5672
240205,221.17579527,1.44970087,0.03821,230.5,0.16666667,nan,35,149,291,719,2879,5853,35,149,289,708,2842,5718
509397,221.19365524,-1.51910411,0.05594,30.5,0.33333334,0.31211194,13,72,179,485,1658,3799,0,0,19,242,1214,2931
619737,221.21717671,0.36580037,0.03711,312.0,0.16666667,0.6332344,1,15,62,364,2446,5559,0,11,54,328,2225,4692
229220,221.22857872,1.03975596,0.03551,77.5,0.16666667,nan,18,70,165,466,1678,4024,18,69,162,449,1588,3815
240227,221.25093104,1.40853686,0.03384,169.5,0.16666667,nan,7,66,174,621,2583,5251,7,64,171,616,2524,5076
93604,221.26371937,0.52697745,0.02884,224.5,0.16666667,0.7897772,8,65,193,584,2412,4831,8,62,185,565,2289,4285
594723,221.31587273,-0.15953353,0.00548,275.5,0.6666667,nan,18,85,207,543,2146,4214,15,54,134,384,1873,3716
509444,221.32078161,-1.56929767,0.03417,35.5,0.16666667,nan,23,91,193,457,1657,3656,22,81,160,355,1252,2966
513001,221.3691206,-1.16087748,0.04141,139.5,1.75,nan,26,120,241,609,1919,3636,26,120,238,591,1808,3355
79444,221.37368885,0.13027051,0.03765,63.5,0.25,nan,36,145,312,858,2654,5137,36,142,307,831,2545,4925
594731,221.38717824,-0.19267434,0.03995,337.0,0.25,nan,23,70,145,463,1769,4067,6,34,70,287,1501,3712
229263,221.39772081,1.09317189,0.02645,2.5,10.749997,nan,28,104,187,457,1756,4120,27,98,175,418,1523,3655
486782,221.41631562,-1.71861716,0.02966,257.0,0.16666667,0.6648978,6,43,115,365,1755,4085,6,42,114,336,1442,3670
321146,221.49039321,1.69430408,0.03381,342.0,0.16666667,0.09278723,19,64,123,318,1412,3411,8,27,64,234,1285,3217
505765,221.55080574,-1.81456588,0.08045,162.5,0.33333334,0.2634278,29,107,203,461,1483,3684,29,107,201,409,1239,3158
513066,221.58483255,-1.08275864,0.02934,188.5,0.41666666,nan,7,46,133,398,1638,3442,6,45,111,280,1334,2971
298738,221.5933727,1.22840386,0.04959,192.0,0.16666667,0.551485,14,47,106,336,1653,3676,0,0,25,159,1176,2966
240263,221.62526064,1.47367452,0.03315,136.5,0.16666667,0.5334821,16,98,208,540,1785,3459,16,97,192,441,1503,2917
594785,221.63487234,-0.20003009,0.02774,124.5,0.16666667,nan,24,100,190,413,1382,3025,21,97,186,401,1351,2810
545903,221.64347888,-0.8495652,0.04166,97.0,0.5833333,nan,12,40,77,214,1340,3672,12,38,70,192,1039,2932
570033,221.65662452,-0.54598677,0.05665,203.0,0.16666667,nan,0,18,61,276,1593,3471,0,2,14,180,1167,2864
509516,221.65827066,-1.52525524,0.01985,322.0,0.16666667,0.12835826,11,39,67,201,1128,2990,11,37,64,196,995,2566
505788,221.70273928,-1.95864962,0.04279,341.5,0.16666667,0.46244648,8,73,158,410,1574,4137,8,73,152,399,1434,3877
513108,221.71563103,-1.14686014,0.04172,342.5,0.16666667,nan,11,86,207,613,2005,4004,11,85,199,601,1809,3455
252008,221.73560528,1.94827594,0.03386,84.5,0.16666667,nan,25,82,143,318,1219,2814,25,82,133,246,993,2539
252005,221.74436153,1.83982207,0.03377,171.0,0.16666667,0.589525,6,42,136,378,1179,2381,6,42,135,372,1125,2004
486834,221.74482813,-1.78888711,0.04349,153.0,0.16666667,0.6327943,2,39,115,378,1722,3997,2,39,114,331,1395,3539
93674,221.76673628,0.47906341,0.05561,247.5,0.16666667,0.73740375,4,78,184,539,1671,3218,4,78,184,530,1474,2939
545925,221.83194902,-0.957512,0.03456,83.5,0.16666667,nan,0,67,174,479,1879,4250,0,63,147,338,1506,3652
505817,221.83412056,-1.92731143,0.04374,2.0,0.16666667,nan,36,103,256,663,2275,4387,36,103,254,650,2214,4064
493621,221.83560804,-1.30298865,0.02948,85.0,0.16666667,nan,28,110,236,673,2080,4270,28,109,232,656,2040,4150
79529,221.83670457,0.01074715,0.02337,35.5,0.16666667,nan,14,72,144,424,1796,3980,14,71,141,418,1661,3629
252021,221.86540925,1.91810129,0.03388,165.0,0.16666667,0.35865647,10,51,122,301,1227,3350,10,51,120,295,1146,2915
486872,221.88822395,-1.64566507,0.04287,304.0,0.16666667,0.63264436,12,51,115,397,1696,3930,11,49,112,371,1469,3555
570090,221.89540658,-0.51579302,0.03447,47.5,0.5,nan,0,18,66,262,1958,3863,0,18,66,256,1874,3526
594834,221.89589117,-0.12207094,0.05652,183.0,0.33333334,0.43098304,6,72,171,472,1765,3860,6,71,167,466,1601,3113
321207,221.90937302,1.66450198,0.02647,226.0,0.5833333,nan,15,52,116,299,1213,3438,0,7,31,144,934,2708
