release,tile_file,ra_centre,dec_centre,patch,url
DR4.0,KiDS_DR4.1_36.1_-28.2_ugriZYJHKs_cat.fits,36.1,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_36.1_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_36.1_-31.2_ugriZYJHKs_cat.fits,36.1,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_36.1_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.6_-33.1_ugriZYJHKs_cat.fits,3.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.6_-34.1_ugriZYJHKs_cat.fits,3.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.6_-35.1_ugriZYJHKs_cat.fits,3.6,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.6_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_36.5_-32.1_ugriZYJHKs_cat.fits,36.5,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_36.5_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_36.8_-30.2_ugriZYJHKs_cat.fits,36.8,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_36.8_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_36.8_-33.1_ugriZYJHKs_cat.fits,36.8,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_36.8_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_37.2_-28.2_ugriZYJHKs_cat.fits,37.2,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_37.2_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_37.2_-34.1_ugriZYJHKs_cat.fits,37.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_37.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_37.3_-31.2_ugriZYJHKs_cat.fits,37.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_37.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_37.6_-29.2_ugriZYJHKs_cat.fits,37.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_37.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_37.6_-32.1_ugriZYJHKs_cat.fits,37.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_37.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.0_-30.2_ugriZYJHKs_cat.fits,38.0,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.0_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.0_-33.1_ugriZYJHKs_cat.fits,38.0,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.0_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.4_-31.2_ugriZYJHKs_cat.fits,38.4,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.4_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.4_-34.1_ugriZYJHKs_cat.fits,38.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.7_-29.2_ugriZYJHKs_cat.fits,38.7,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.7_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_38.8_-32.1_ugriZYJHKs_cat.fits,38.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_38.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_39.1_-30.2_ugriZYJHKs_cat.fits,39.1,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_39.1_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_39.2_-33.1_ugriZYJHKs_cat.fits,39.2,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_39.2_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_39.5_-28.2_ugriZYJHKs_cat.fits,39.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_39.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_39.6_-31.2_ugriZYJHKs_cat.fits,39.6,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_39.6_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_39.9_-29.2_ugriZYJHKs_cat.fits,39.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_39.9_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_40.0_-32.1_ugriZYJHKs_cat.fits,40.0,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_40.0_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_40.3_-30.2_ugriZYJHKs_cat.fits,40.3,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_40.3_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_40.4_-33.1_ugriZYJHKs_cat.fits,40.4,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_40.4_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_40.6_-28.2_ugriZYJHKs_cat.fits,40.6,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_40.6_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_40.8_-31.2_ugriZYJHKs_cat.fits,40.8,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_40.8_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_40.8_-34.1_ugriZYJHKs_cat.fits,40.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_40.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_41.0_-29.2_ugriZYJHKs_cat.fits,41.0,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_41.0_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_41.2_-32.1_ugriZYJHKs_cat.fits,41.2,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_41.2_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_41.4_-30.2_ugriZYJHKs_cat.fits,41.4,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_41.4_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_41.6_-33.1_ugriZYJHKs_cat.fits,41.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_41.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_41.8_-28.2_ugriZYJHKs_cat.fits,41.8,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_41.8_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_41.9_-31.2_ugriZYJHKs_cat.fits,41.9,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_41.9_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_42.0_-34.1_ugriZYJHKs_cat.fits,42.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_42.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_42.2_-29.2_ugriZYJHKs_cat.fits,42.2,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_42.2_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_42.4_-32.1_ugriZYJHKs_cat.fits,42.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_42.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_42.6_-30.2_ugriZYJHKs_cat.fits,42.6,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_42.6_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_42.8_-33.1_ugriZYJHKs_cat.fits,42.8,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_42.8_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.1_-31.2_ugriZYJHKs_cat.fits,43.1,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.1_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.2_-34.1_ugriZYJHKs_cat.fits,43.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.3_-29.2_ugriZYJHKs_cat.fits,43.3,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.3_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.5_-32.1_ugriZYJHKs_cat.fits,43.5,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.5_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.7_-30.2_ugriZYJHKs_cat.fits,43.7,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.7_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_43.8_-35.1_ugriZYJHKs_cat.fits,43.8,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_43.8_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_44.0_-28.2_ugriZYJHKs_cat.fits,44.0,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_44.0_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.0_-33.1_ugriZYJHKs_cat.fits,44.0,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.0_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.3_-31.2_ugriZYJHKs_cat.fits,44.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.4_-34.1_ugriZYJHKs_cat.fits,44.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.7_-32.1_ugriZYJHKs_cat.fits,44.7,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.7_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.9_-27.2_ugriZYJHKs_cat.fits,44.9,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.9_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_44.9_-30.2_ugriZYJHKs_cat.fits,44.9,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_44.9_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.0_-35.1_ugriZYJHKs_cat.fits,45.0,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.0_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.1_-28.2_ugriZYJHKs_cat.fits,45.1,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.1_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.1_-33.1_ugriZYJHKs_cat.fits,45.1,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.1_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_4.5_-28.2_ugriZYJHKs_cat.fits,4.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_4.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.4_-31.2_ugriZYJHKs_cat.fits,45.4,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.4_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.6_-26.2_ugriZYJHKs_cat.fits,45.6,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.6_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.6_-29.2_ugriZYJHKs_cat.fits,45.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.6_-34.1_ugriZYJHKs_cat.fits,45.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_45.9_-32.1_ugriZYJHKs_cat.fits,45.9,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_45.9_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.0_-27.2_ugriZYJHKs_cat.fits,46.0,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.0_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.0_-30.2_ugriZYJHKs_cat.fits,46.0,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.0_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.2_-35.1_ugriZYJHKs_cat.fits,46.2,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.2_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.6_-29.2_ugriZYJHKs_cat.fits,4.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.6_-30.2_ugriZYJHKs_cat.fits,4.6,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.6_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.3_-28.2_ugriZYJHKs_cat.fits,46.3,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.3_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.3_-33.1_ugriZYJHKs_cat.fits,46.3,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.3_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.6_-31.2_ugriZYJHKs_cat.fits,46.6,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.6_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.7_-26.2_ugriZYJHKs_cat.fits,46.7,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.7_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.7_-29.2_ugriZYJHKs_cat.fits,46.7,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.7_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_46.8_-34.1_ugriZYJHKs_cat.fits,46.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_46.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.1_-27.2_ugriZYJHKs_cat.fits,47.1,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.1_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.1_-32.1_ugriZYJHKs_cat.fits,47.1,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.1_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.2_-30.2_ugriZYJHKs_cat.fits,47.2,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.2_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.7_-31.2_ugriZYJHKs_cat.fits,4.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.7_-32.1_ugriZYJHKs_cat.fits,4.7,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.7_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.4_-28.2_ugriZYJHKs_cat.fits,47.4,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.4_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.4_-35.1_ugriZYJHKs_cat.fits,47.4,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.4_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.5_-33.1_ugriZYJHKs_cat.fits,47.5,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.5_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.8_-26.2_ugriZYJHKs_cat.fits,47.8,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.8_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.8_-29.2_ugriZYJHKs_cat.fits,47.8,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.8_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_47.8_-31.2_ugriZYJHKs_cat.fits,47.8,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_47.8_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.0_-34.1_ugriZYJHKs_cat.fits,48.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.2_-32.1_ugriZYJHKs_cat.fits,48.2,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.2_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.3_-30.2_ugriZYJHKs_cat.fits,48.3,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.3_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.8_-33.1_ugriZYJHKs_cat.fits,4.8,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.8_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_4.8_-34.1_ugriZYJHKs_cat.fits,4.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_4.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.5_-28.2_ugriZYJHKs_cat.fits,48.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.6_-35.1_ugriZYJHKs_cat.fits,48.6,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.6_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.7_-33.1_ugriZYJHKs_cat.fits,48.7,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.7_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.9_-26.2_ugriZYJHKs_cat.fits,48.9,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.9_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_48.9_-31.2_ugriZYJHKs_cat.fits,48.9,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_48.9_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.2_-34.1_ugriZYJHKs_cat.fits,49.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.3_-27.2_ugriZYJHKs_cat.fits,49.3,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.3_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.4_-32.1_ugriZYJHKs_cat.fits,49.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.5_-30.2_ugriZYJHKs_cat.fits,49.5,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.5_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.7_-28.2_ugriZYJHKs_cat.fits,49.7,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.7_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.9_-33.1_ugriZYJHKs_cat.fits,49.9,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.9_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_49.9_-35.1_ugriZYJHKs_cat.fits,49.9,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_49.9_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.0_-26.2_ugriZYJHKs_cat.fits,50.0,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.0_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.1_-29.2_ugriZYJHKs_cat.fits,50.1,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.1_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.1_-31.2_ugriZYJHKs_cat.fits,50.1,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.1_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.4_-34.1_ugriZYJHKs_cat.fits,50.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.5_-27.2_ugriZYJHKs_cat.fits,50.5,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.5_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.6_-30.2_ugriZYJHKs_cat.fits,50.6,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.6_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.6_-32.1_ugriZYJHKs_cat.fits,50.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_50.8_-28.2_ugriZYJHKs_cat.fits,50.8,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_50.8_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.1_-26.2_ugriZYJHKs_cat.fits,51.1,-26.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.1_-26.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.1_-33.1_ugriZYJHKs_cat.fits,51.1,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.1_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.1_-35.1_ugriZYJHKs_cat.fits,51.1,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.1_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.3_-29.2_ugriZYJHKs_cat.fits,51.3,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.3_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.3_-31.2_ugriZYJHKs_cat.fits,51.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.6_-27.2_ugriZYJHKs_cat.fits,51.6,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.6_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.6_-34.1_ugriZYJHKs_cat.fits,51.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.8_-30.2_ugriZYJHKs_cat.fits,51.8,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.8_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.8_-32.1_ugriZYJHKs_cat.fits,51.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_51.9_-28.2_ugriZYJHKs_cat.fits,51.9,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_51.9_-28.2_ugriZYJHKs_cat.fits
