CUBEIDPUB,CUBEID,CATID,PA_STELKIN,PA_STELKIN_ERR,SIGMA_RE,SIGMA_RE_ERR,LAMBDAR_RE,LAMBDAR_RE_ERR,VSIGMA_RE,VSIGMA_RE_ERR,MEAN_K51_RE,APER_CORR_FLAG
"9239901328_A","9239901328_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901328",146.5,1.25,134.5138,2.2503464,0.55410683,0.012446299,0.66561717,0.018292457,0.053023197,0.0
"9239901360_A","9239901360_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901360",119.0,1.9166666,,,0.8406571,0.0074999137,1.1735181,0.0068756044,0.051630884,1.0
"9239901557_A","9239901557_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901557",80.5,2.3333333,,,,,,,,
"9388000001_A","9388000001_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",200.5,3.6666667,,,0.15502535,0.00394581,0.16817972,0.0035622239,,1.0
"9388000001_B","9388000001_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",,,,,,,,,,
"9388000002_A","9388000002_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000002",132.0,5.1666665,102.796875,1.710348,0.08510301,0.01730203,0.10070628,0.01678492,0.062469568,0.0
"9388000003_A","9388000003_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000003",,,,,,,,,,
"9388000003_B","9388000003_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000003",,,,,,,,,,
"9388000004_A","9388000004_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000004",203.0,0.8333333,162.74562,1.2708797,0.38303798,0.005909668,0.42524093,0.00664994,0.026222095,0.0
"9388000005_A","9388000005_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000005",335.0,2.4166667,105.01518,1.6792119,0.23074031,0.021783704,0.25451186,0.020960664,,0.0
"9388000006_A","9388000006_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000006",184.0,1.3333311,109.46561,2.5378785,0.63793904,0.01248255,0.93004525,0.027346754,0.029905276,0.0
"9388000007_A","9388000007_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000007",2.0,20.916666,211.23605,1.8143096,0.028138548,0.005826098,0.03123163,0.0055643395,0.15430278,0.0
"9388000022_A","9388000022_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000022",72.5,3.75,108.95965,1.9747243,0.17902185,0.016979633,0.19755168,0.016561136,,0.0
"9388000027_A","9388000027_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000027",176.5,3.5833313,215.92752,1.5445521,0.1454924,0.0058140056,0.15598778,0.005331754,0.05615653,0.0
"9388000032_A","9388000032_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000032",137.5,3.0833333,52.401817,2.266755,0.5227359,0.02357743,0.6303559,0.031517606,0.113562696,1.0
"9388000033_A","9388000033_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000033",310.0,0.5833333,152.76309,1.4146373,0.5074504,0.0063276887,0.59962714,0.008609818,0.025372293,0.0
"9388000035_A","9388000035_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000035",176.5,3.5833309,124.55153,1.813293,0.09415297,0.014900989,0.1052287,0.0143025955,,0.0
"9388000041_A","9388000041_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000041",72.5,1.25,246.05617,2.4879854,0.29049566,0.009160957,0.3047592,0.009862072,,0.0
"9388000041_B","9388000041_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000041",,,,,,,,,,
"9388000043_B","9388000043_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000043",,,,,,,,,,
"9388000043_A","9388000043_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000043",353.5,0.16666667,99.76577,3.3090618,0.21475834,0.024166873,0.25315717,0.022772403,0.09904701,0.0
"9388000044_B","9388000044_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000044",,,,,,,,,,
"9388000044_A","9388000044_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000044",337.0,6.0833325,86.49306,1.3989655,0.15016243,0.016342303,0.16908574,0.015703455,0.059402104,0.0
"9388000046_A","9388000046_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000046",182.5,0.8333333,,,0.6904666,0.008089607,1.0434383,0.01719859,0.03532347,1.0
"9388000048_A","9388000048_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000048",165.5,3.6666667,86.382256,1.4075155,0.18155898,0.01577404,0.1947424,0.015853964,0.059820116,0.0
"9388000051_A","9388000051_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000051",48.5,3.8333333,128.63922,1.8005837,0.20763926,0.013286486,0.21229786,0.011900437,0.059416108,0.0
"9388000051_B","9388000051_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000051",,,,,,,,,,
"9388000053_A","9388000053_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000053",100.5,2.25,87.71324,3.696469,0.4979977,0.03169157,0.6487124,0.046334542,0.0896649,0.0
"9388000055_A","9388000055_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000055",251.5,1.1666666,139.8409,1.4834731,0.34113172,0.00804882,0.32625827,0.0071318126,0.018446404,0.0
"9388000056_A","9388000056_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000056",116.0,2.1666667,102.73258,1.3743646,0.20763156,0.013996765,0.21661949,0.013851432,,0.0
"9388000058_B","9388000058_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000058",,,,,,,,,,
"9388000058_A","9388000058_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000058",99.5,0.5,205.34892,1.4717417,0.42447853,0.003975546,0.49272096,0.004673095,0.027148575,0.0
"9388000062_A","9388000062_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000062",45.5,0.41666666,345.3761,1.9820548,0.4544028,0.0029920933,0.5279635,0.0036315718,0.020166915,0.0
"9388000063_A","9388000063_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000063",339.5,0.33333334,205.06631,1.0383266,0.47571626,0.0032366805,0.52805233,0.0041206297,0.02801855,0.0
"9388000065_A","9388000065_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000065",33.0,0.5833333,249.85728,1.3985482,0.41329014,0.0035273281,0.46034133,0.004059274,0.03334508,0.0
"9388000067_A","9388000067_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000067",184.5,3.8333328,91.65499,1.8817372,,,,,,0.0
"9388000068_B","9388000068_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000068",,,,,,,,,,
"9388000068_A","9388000068_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000068",99.5,1.9166666,229.88217,1.3175347,0.11914696,0.0032784673,0.12221912,0.0029083393,0.072726935,0.0
"9388000073_A","9388000073_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000073",157.0,1.0833334,223.4494,2.4537096,,,,,,
"9388000073_B","9388000073_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000073",,,,,,,,,,
"9388000074_A","9388000074_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000074",86.5,2.0,95.62218,1.4656482,0.29502228,0.018910287,0.34888434,0.020846222,0.04065232,0.0
"9388000080_A","9388000080_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000080",,,,,,,,,,
"9388000080_B","9388000080_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000080",245.5,2.5,,,0.63941824,0.019735618,0.92423964,0.046332538,0.021091104,0.0
"9388000084_A","9388000084_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000084",17.5,2.9166667,87.02466,1.496698,0.1707535,0.0155887995,0.19161865,0.015262673,0.03529425,0.0
"9388000088_A","9388000088_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000088",183.0,3.8333313,78.247345,5.377391,0.7236478,0.07389018,1.1809556,0.113828145,,1.0
"9388000099_A","9388000099_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000099",76.0,1.75,115.46576,1.4957112,0.4128927,0.010742467,0.4870394,0.014278637,0.017971432,0.0
"9388000101_A","9388000101_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000101",223.0,5.3333335,70.571465,2.9693818,0.30638158,0.034335256,0.35852388,0.036716737,0.10786238,0.0
"9388000105_A","9388000105_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000105",260.0,1.4166666,135.45825,1.2748921,0.22196376,0.008566449,0.2520752,0.008823368,0.02402301,0.0
"9388000105_B","9388000105_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000105",,,,,,,,,,
"9388000113_A","9388000113_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000113",123.5,4.5,62.86349,4.1592436,,,,,,
"9388000120_A","9388000120_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000120",134.0,1.5,139.34564,1.1802962,0.28226945,0.007105972,0.291818,0.006961294,0.028112786,0.0
"9388000122_A","9388000122_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000122",,,,,,,,,,
"9388000124_A","9388000124_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000124",207.5,8.916667,157.84396,1.2608081,0.055076025,0.0066228476,0.06253466,0.0067758504,0.23321737,0.0
"9388000130_A","9388000130_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000130",302.5,2.6666667,,,0.9210364,0.016883448,2.0889168,0.02176566,0.032651465,1.0
"9011900859_A","9011900859_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900859",34.0,1.4166666,102.48804,1.8666333,0.39368752,0.015531741,0.45543253,0.019830566,0.06338466,0.0
"9011900865_A","9011900865_blue_red_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04","9011900865",170.5,4.7499995,63.286526,2.9306152,0.4537574,0.03144848,0.5761678,0.042356886,0.07186823,0.0
"9011900865_B","9011900865_blue_red_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26","9011900865",,,,,,,,,,
"9011900874_A","9011900874_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900874",299.5,7.0,208.343,0.8781433,0.029893486,0.004158355,0.032795344,0.0036561943,1.4554683,0.0
"9011900885_A","9011900885_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900885",108.0,1.1666666,127.084274,1.3400663,0.43729982,0.009896556,0.52004343,0.013187101,0.028285336,0.0
"9011900934_A","9011900934_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900934",322.5,2.5833333,82.8771,2.1285796,0.3348275,0.023449106,0.40841612,0.028044341,,0.0
"9016800001_A","9016800001_blue_red_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17","9016800001",158.5,14.249997,,,0.09404085,0.0032348826,0.09554653,0.0031241854,,1.0
"9016800002_A","9016800002_blue_red_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13","9016800002",207.5,29.83333,117.261444,2.2814734,,,,,,
"9016800008_A","9016800008_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04","9016800008",287.5,0.9166667,,,0.53030545,0.0041496092,0.54977417,0.004454138,0.025966795,1.0
"9016800009_A","9016800009_blue_red_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26","9016800009",83.0,6.5,122.53364,1.9394978,,,,,,
"9016800010_A","9016800010_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17","9016800010",97.5,4.1666665,111.90783,1.0694304,0.09726819,0.009253542,0.10049625,0.008177487,0.064922586,0.0
"9016800013_A","9016800013_blue_red_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26","9016800013",131.0,2.75,83.42236,1.4763987,0.33139002,0.015694367,0.3673055,0.017488148,0.015328143,0.0
"9016800014_A","9016800014_blue_red_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13","9016800014",196.0,0.8333333,154.45207,1.0527903,0.38568905,0.004574244,0.43137848,0.0050466764,0.0364696,0.0
"9016800014_B","9016800014_blue_red_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26","9016800014",,,,,,,,,,
"9016800024_A","9016800024_blue_red_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26","9016800024",124.0,1.3333334,207.26271,1.0859156,0.22814591,0.0045881756,0.2474439,0.0047173523,0.03676229,0.0
"9016800037_A","9016800037_blue_red_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13","9016800037",183.5,15.166664,47.394623,2.604321,0.16545112,0.0342393,0.23587692,0.03476266,0.4060029,1.0
"9016800038_B","9016800038_blue_red_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26","9016800038",,,,,,,,,,
"9016800038_A","9016800038_blue_red_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13","9016800038",117.0,29.749998,103.52435,1.8313026,0.07180113,0.018349063,0.08627496,0.016756466,0.14438389,0.0
"9016800039_A","9016800039_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04","9016800039",162.5,0.9166667,220.59395,1.2522877,0.2986845,0.004367849,0.32404336,0.004517934,0.011276614,0.0
"9016800041_A","9016800041_blue_red_7_Y15SBR1_P003_A0168T032_2015_08_12-2015_08_17","9016800041",73.0,1.75,138.42241,0.8744799,0.1932489,0.0048505426,0.19187212,0.004490098,0.049631715,0.0
"9016800047_A","9016800047_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17","9016800047",250.5,0.75,166.46603,0.9401838,0.34735262,0.004244977,0.38405907,0.004609031,0.028720561,0.0
"9016800056_A","9016800056_blue_red_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13","9016800056",112.0,1.3333334,105.60255,1.2842875,0.2800047,0.011211521,0.33311138,0.012103683,0.018807026,0.0
"9016800061_A","9016800061_blue_red_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26","9016800061",306.5,0.75,243.7022,1.6725221,0.39612916,0.0037281893,0.4216017,0.0038168903,0.020681476,0.0
"9016800063_A","9016800063_blue_red_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13","9016800063",76.5,29.916666,44.136913,3.5967221,,,,,,
"9016800065_A","9016800065_blue_red_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17","9016800065",346.0,2.6666667,55.648556,1.7137159,0.35660207,0.01891755,0.41279444,0.02340338,0.037683435,0.0
"9016800069_A","9016800069_blue_red_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26","9016800069",129.0,1.3333334,123.282524,1.1877937,0.3003706,0.0076369443,0.35131183,0.0081385635,0.028115276,0.0
"9403800745_A","9403800745_blue_red_11_Y16SBR1_P002_A4038T031_2016_09_28-2016_10_04","9403800745",267.5,4.3333335,49.19177,2.5571253,,,,,0.06583272,
"9388000297_A","9388000297_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000297",352.5,5.3333306,77.516556,3.538881,0.46396697,0.029075433,0.5919645,0.042958565,0.05480942,0.0
"9388000303_A","9388000303_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000303",,,,,,,,,,
"9388000338_A","9388000338_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000338",284.5,1.3333334,93.562195,1.7562846,0.6332621,0.012376733,0.8975289,0.026369272,0.016098225,0.0
"9388000343_A","9388000343_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000343",129.5,0.5,,,0.82488173,0.0042198454,1.5042647,0.01126453,,1.0
"9388000360_A","9388000360_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000360",322.0,1.6666666,88.53708,1.9220132,0.57392204,0.015558046,0.75658107,0.026881399,0.04387638,0.0
"9388000364_A","9388000364_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000364",284.0,1.5833334,,,0.6523771,0.015450392,0.9386705,0.028608004,0.051980402,1.0
"9388000364_B","9388000364_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000364",,,,,,,,,,
"9388000373_A","9388000373_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000373",343.5,5.2499986,58.516853,3.853242,,,,,,
"9388000380_A","9388000380_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000380",282.5,3.4166667,94.95574,2.1603212,0.4634107,0.017587863,0.5590726,0.02300036,0.054580297,0.0
"9388000391_A","9388000391_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000391",295.5,0.16666667,167.1863,1.1197443,0.4428997,0.005046173,0.5398201,0.0067800824,0.02082095,0.0
"9388000391_B","9388000391_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000391",,,,,,,,,,
"9388000397_A","9388000397_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000397",173.5,13.749999,109.29785,1.5267524,0.108851716,0.009516977,0.113778435,0.008698504,0.25211635,0.0
"9388000397_B","9388000397_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000397",,,,,,,,,,
"9388000400_A","9388000400_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000400",79.5,4.75,95.705666,2.9888144,0.44422305,0.02332767,0.63475376,0.04191097,0.044872895,0.0
"9388000416_A","9388000416_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000416",109.5,2.5833333,50.71865,3.2306056,0.44589025,0.03600026,0.61580867,0.043963842,0.06785255,1.0
"9388000437_A","9388000437_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000437",210.5,0.5833333,175.41629,1.0780859,0.48653415,0.0039315294,0.599841,0.005530899,0.015141168,0.0
"9388000437_B","9388000437_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000437",,,,,,,,,,
"9388000471_A","9388000471_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000471",27.0,2.4166667,77.724045,1.5979168,0.43318626,0.015980287,0.50696796,0.0206691,0.030474972,0.0
"9388000487_A","9388000487_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000487",,,,,,,,,,
"9388000487_B","9388000487_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000487",,,,,,,,,,
"9388000489_A","9388000489_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000489",185.5,5.416666,144.20334,1.8539588,0.15400553,0.008819151,0.16324782,0.007986647,0.18484627,1.0
"9388000496_A","9388000496_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000496",26.5,1.5,89.86607,2.064903,0.5955691,0.017021338,0.87200683,0.0336668,0.04677536,0.0
"9388000547_A","9388000547_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000547",262.5,2.4166667,99.37016,2.107059,0.43231797,0.022504428,0.5402962,0.029721009,,0.0
"9388000566_A","9388000566_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000566",327.5,1.5,100.03708,1.6678768,0.25928682,0.019097812,0.30280572,0.021772793,0.035433915,0.0
"9388000571_A","9388000571_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000571",81.0,3.5,49.975204,2.830194,0.41901243,0.04079133,0.52280027,0.04206147,0.105391085,1.0
"9388000597_A","9388000597_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000597",337.0,14.083332,112.59854,1.8490102,0.07975266,0.015036689,0.08391855,0.013257174,,0.0
"9388000614_A","9388000614_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000614",,,,,,,,,,
"9388000716_A","9388000716_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000716",,,,,,,,,,
"9388000773_A","9388000773_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000773",105.5,14.416667,135.22353,1.5300932,0.05282592,0.011808694,0.0612363,0.011107394,0.14600052,0.0
"9388000785_A","9388000785_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000785",6.0,2.6666644,104.502075,1.9434391,0.3849455,0.017267006,0.44157562,0.021215523,0.0565447,0.0
"9388000807_A","9388000807_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000807",76.5,1.9166666,187.76999,1.9814981,0.17926389,0.009301545,0.1898061,0.009261647,0.049831726,0.0
"9388000825_A","9388000825_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000825",208.5,1.3333334,97.95904,1.1308749,0.46652517,0.009634865,0.5468686,0.012883029,0.052308977,0.0
"9388000827_A","9388000827_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000827",28.5,4.5,121.34679,2.734831,,,,,,
"9388000914_A","9388000914_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000914",29.5,1.5833334,156.15575,1.297045,0.16680175,0.0069748433,0.16448458,0.006475906,0.026655074,0.0
"9388000921_A","9388000921_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000921",123.5,0.6666667,162.95697,1.116767,0.31103453,0.0055835177,0.3439744,0.0060202456,0.02725845,0.0
"9388000949_A","9388000949_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388000949",126.5,2.8333333,144.25218,1.4946659,0.13377325,0.0070444075,0.13559294,0.006148355,0.114063665,0.0
"9388000993_A","9388000993_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000993",16.5,2.75,114.92326,2.1490889,0.424596,0.016165152,0.5004345,0.021923551,0.0366949,0.0
"9388001005_A","9388001005_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388001005",110.5,0.6666667,,,0.5421224,0.004866405,0.58729935,0.0054149274,0.03750732,1.0
"9388001017_A","9388001017_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388001017",285.0,1.0,,,0.6653551,0.005501657,0.8986185,0.007789193,0.022468677,1.0
"9388001101_A","9388001101_blue_red_8_Y17SBR1_P003_A3880T038_2018_05_07-2018_05_16","9388001101",238.5,1.5833334,114.95342,1.8975749,0.67518014,0.008626767,1.0246402,0.02203158,0.023091063,0.0
"9388001133_A","9388001133_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388001133",291.5,29.916666,,,,,,,,
"9403800001_A","9403800001_blue_red_7_Y13SBR2_P003_A4038T001_2013_10_02-2013_10_08","9403800001",276.5,4.5833335,,,0.14755432,0.0028281803,0.15627497,0.0024126486,,1.0
"9403800002_A","9403800002_blue_red_7_Y13SBR2_P004_A4038T002_2013_10_02-2013_10_08","9403800002",75.5,0.6666667,,,0.36679637,0.0033770555,0.41176412,0.0030976164,0.020240067,1.0
"9403800003_A","9403800003_blue_red_7_Y13SBR2_P005_A4038T003_2013_10_02-2013_10_08","9403800003",166.5,1.4166666,132.67992,1.0323225,,,,,,
"9403800004_A","9403800004_blue_red_7_Y15SBR1_P005_A4038T027_2015_09_07-2015_09_13","9403800004",77.5,7.6666665,67.11128,1.5837396,0.11872329,0.018801939,0.14236335,0.0179441,0.22889099,0.0
"9403800005_A","9403800005_blue_red_7_Y13SBR2_P007_A4038T005_2013_10_02-2013_10_08","9403800005",285.0,2.5833333,67.56803,1.5901537,0.31964594,0.012277169,0.3594929,0.013035634,0.04564158,0.0
"9403800007_A","9403800007_blue_red_7_Y16SBR2_P001_A4038T032_2016_09_28-2016_10_04","9403800007",19.5,1.6666666,94.187904,1.059629,0.40672407,0.009958,0.4747137,0.01258949,0.03139688,0.0
