CUBEIDPUB,CUBEID,CATID,PA_GASKIN,PA_GASKIN_ERR
"9091700201_A","9091700201_blue_red_7_Y14SAR5_P001_A0917T011_2014_07_17-2014_07_21","9091700201",297.0,0.25
"9091700202_A","9091700202_blue_red_7_Y14SAR4_P011_A0917T010_2014_05_23-2014_06_01","9091700202",25.5,0.16666667
"9091700225_A","9091700225_blue_red_7_Y14SAR5_P001_A0917T011_2014_07_17-2014_07_21","9091700225",174.5,0.16666667
"9091700231_A","9091700231_blue_red_7_Y13SBR2_P001_APMCC0917T001_2013_10_02-2013_10_08","9091700231",238.0,0.16666667
"9091700242_A","9091700242_blue_red_7_Y14SAR4_P011_A0917T010_2014_05_23-2014_06_01","9091700242",282.5,0.16666667
"9091700393_A","9091700393_blue_red_7_Y13SBR2_P001_APMCC0917T001_2013_10_02-2013_10_08","9091700393",207.5,0.16666667
"9091700399_A","9091700399_blue_red_7_Y14SAR4_P011_A0917T010_2014_05_23-2014_06_01","9091700399",69.5,0.16666667
"9091700404_A","9091700404_blue_red_7_Y14SAR5_P001_A0917T011_2014_07_17-2014_07_21","9091700404",344.0,0.16666667
"9091700444_A","9091700444_blue_red_7_Y13SBR2_P001_APMCC0917T001_2013_10_02-2013_10_08","9091700444",37.5,0.16666667
"9091700469_A","9091700469_blue_red_7_Y14SAR5_P001_A0917T011_2014_07_17-2014_07_21","9091700469",53.0,1.8333334
"9091700725_A","9091700725_blue_red_8_Y16SBR1_P001_AP0917T033_2016_09_28-2016_10_04","9091700725",348.0,0.16666667
"9091700733_A","9091700733_blue_red_8_Y16SBR1_P001_AP0917T033_2016_09_28-2016_10_04","9091700733",64.5,0.75
"9091701020_A","9091701020_blue_red_8_Y16SBR1_P001_AP0917T033_2016_09_28-2016_10_04","9091701020",57.5,2.6666667
"9091701222_A","9091701222_blue_red_8_Y16SBR1_P001_AP0917T033_2016_09_28-2016_10_04","9091701222",222.0,2.4166667
"9091701454_A","9091701454_blue_red_8_Y16SBR1_P001_AP0917T033_2016_09_28-2016_10_04","9091701454",249.0,3.6666667
"9239900001_A","9239900001_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900001",303.5,11.333333
"9239900002_A","9239900002_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900002",164.5,0.16666667
"9239900003_A","9239900003_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900003",133.5,0.16666667
"9239900004_A","9239900004_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900004",280.0,0.16666667
"9239900009_A","9239900009_blue_red_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900009",1.0,0.16666667
"9239900010_A","9239900010_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900010",110.5,0.16666667
"9239900011_A","9239900011_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900011",40.5,0.16666667
"9239900012_A","9239900012_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900012",330.5,0.16666667
"9239900013_A","9239900013_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900013",76.0,0.16666667
"9239900017_A","9239900017_blue_red_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900017",66.5,0.16666667
"9239900019_A","9239900019_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900019",254.0,3.0
"9239900020_A","9239900020_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900020",282.0,0.16666667
"9239900024_B","9239900024_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900024",163.0,0.16666667
"9239900024_A","9239900024_blue_red_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900024",346.5,0.41666666
"9239900034_A","9239900034_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900034",234.0,0.16666667
"9239900035_A","9239900035_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900035",230.5,0.25
"9239900038_A","9239900038_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900038",149.0,6.583332
"9239900039_A","9239900039_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900039",239.5,4.25
"9239900040_A","9239900040_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900040",42.0,8.0
"9239900054_A","9239900054_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900054",187.0,0.41666666
"9239900056_A","9239900056_blue_red_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900056",68.0,0.16666667
"9239900060_A","9239900060_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900060",326.5,5.666666
"9239900063_A","9239900063_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900063",261.0,0.16666667
"9239900067_A","9239900067_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900067",179.5,0.16666667
"9239900068_A","9239900068_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900068",31.0,10.25
"9239900071_A","9239900071_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900071",287.0,0.6666667
"9239900082_A","9239900082_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900082",240.5,0.16666667
"9239900088_A","9239900088_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900088",283.0,0.16666667
"9239900100_A","9239900100_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900100",297.5,0.16666667
"9239900105_A","9239900105_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900105",137.5,0.25
"9239900106_A","9239900106_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900106",149.0,1.6666666
"9239900107_A","9239900107_blue_red_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900107",119.5,0.41666666
"9239900108_A","9239900108_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900108",2.5,0.33333334
"9239900112_A","9239900112_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900112",199.5,0.16666667
"9239900114_A","9239900114_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900114",328.5,0.16666667
"9239900117_A","9239900117_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900117",210.0,0.16666667
"9239900118_A","9239900118_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900118",98.0,0.16666667
"9239900119_A","9239900119_blue_red_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900119",214.0,0.16666667
"9239900120_A","9239900120_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900120",309.5,0.16666667
"9239900122_A","9239900122_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900122",110.5,0.16666667
"9239900125_A","9239900125_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900125",309.0,0.16666667
"9239900126_A","9239900126_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900126",287.0,0.16666667
"9239900127_A","9239900127_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900127",132.0,0.25
"9239900131_A","9239900131_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900131",309.0,0.16666667
"9239900135_A","9239900135_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900135",184.0,0.16666667
"9239900136_A","9239900136_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900136",75.0,0.16666667
"9239900138_A","9239900138_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900138",355.0,0.5
"9239900141_A","9239900141_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900141",9.0,0.16666667
"9239900142_A","9239900142_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900142",325.5,0.16666667
"9239900145_A","9239900145_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900145",312.0,0.41666666
"9239900146_A","9239900146_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900146",264.5,0.16666667
"9239900147_A","9239900147_blue_red_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900147",160.5,10.083332
"9239900150_A","9239900150_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900150",349.5,0.16666667
"9239900152_A","9239900152_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900152",249.0,0.16666667
"9239900155_A","9239900155_blue_red_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900155",7.0,0.16666667
"9239900161_A","9239900161_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900161",117.5,0.41666666
"9239900167_A","9239900167_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900167",36.0,0.16666667
"9239900169_A","9239900169_blue_red_7_Y13SBR1_P004_A2399T002_2013_08_30-2013_09_04","9239900169",192.5,9.249997
"619995_B","619995_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01","619995",159.0,0.16666667
"620034_A","620034_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","620034",271.0,0.16666667
"620087_A","620087_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","620087",27.0,0.16666667
"620091_B","620091_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01","620091",146.5,0.25
"620091_A","620091_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02","620091",302.5,0.41666666
"620091_C","620091_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22","620091",113.5,5.75
"620092_B","620092_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01","620092",132.0,0.16666667
"620092_A","620092_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02","620092",132.5,0.16666667
"620092_C","620092_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22","620092",131.5,0.16666667
"620098_A","620098_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","620098",359.0,0.16666667
"621988_A","621988_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","621988",208.0,0.16666667
"622084_A","622084_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","622084",53.5,2.6666667
"622228_A","622228_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","622228",157.5,0.16666667
"622305_A","622305_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","622305",329.0,0.16666667
"622333_A","622333_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","622333",302.0,6.5
"622350_A","622350_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","622350",353.5,1.3333334
"622394_A","622394_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","622394",281.0,0.16666667
"622429_A","622429_blue_red_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25","622429",322.5,0.16666667
"622434_A","622434_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","622434",1.5,0.16666667
"622534_A","622534_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","622534",119.5,0.41666666
"622588_A","622588_blue_red_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25","622588",295.5,0.25
"622596_A","622596_blue_red_7_Y16SAR2_P003_09T122_2017_03_24-2017_04_02","622596",96.0,0.16666667
"622694_A","622694_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","622694",337.0,0.16666667
"622744_A","622744_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","622744",37.5,0.16666667
"622770_A","622770_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","622770",164.5,1.5833334
"622787_A","622787_blue_red_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13","622787",225.0,0.16666667
"622858_A","622858_blue_red_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13","622858",220.0,0.33333334
"622982_A","622982_blue_red_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19","622982",111.5,0.16666667
"623017_A","623017_blue_red_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19","623017",54.0,9.0
"623043_A","623043_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","623043",130.5,0.5
"623143_A","623143_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","623143",310.5,0.41666666
"623144_A","623144_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","623144",107.5,0.16666667
"623161_A","623161_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","623161",169.0,0.16666667
"623272_A","623272_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","623272",3.0,0.16666667
"623366_A","623366_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","623366",203.0,0.16666667
"623432_A","623432_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","623432",271.0,0.16666667
"623620_A","623620_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","623620",178.0,0.16666667
"623641_A","623641_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","623641",33.0,1.0833334
"623679_A","623679_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","623679",114.5,0.16666667
"623712_A","623712_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","623712",106.0,1.9166666
"623722_A","623722_blue_red_7_Y13SAR1_P003_09T006_2013_03_05-2013_03_17","623722",70.5,0.41666666
"623726_A","623726_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","623726",25.5,0.16666667
"663440_A","663440_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","663440",204.0,4.5
"695871_A","695871_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","695871",62.5,0.16666667
"718921_A","718921_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","718921",137.0,1.3333334
"9239900408_A","9239900408_blue_red_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900408",18.0,0.16666667
"9239900416_A","9239900416_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900416",179.0,0.16666667
"9239900446_A","9239900446_blue_red_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900446",174.5,0.16666667
"9239900446_B","9239900446_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900446",168.0,0.5
"9239900457_A","9239900457_blue_red_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900457",132.5,0.16666667
"9239900465_A","9239900465_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900465",237.5,0.33333334
"9239900478_A","9239900478_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900478",181.5,0.16666667
"9239900492_A","9239900492_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900492",142.5,0.16666667
"9239900501_A","9239900501_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900501",146.5,0.16666667
"9239900536_A","9239900536_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900536",313.0,0.16666667
"9239900540_A","9239900540_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900540",2.5,0.33333334
"9239900555_A","9239900555_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900555",276.5,2.5833333
"9239900565_A","9239900565_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900565",195.5,0.25
"9239900567_A","9239900567_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900567",353.0,0.16666667
"9239900579_A","9239900579_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900579",315.5,0.41666666
"9239900588_A","9239900588_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900588",336.5,0.25
"9239900615_A","9239900615_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900615",56.0,0.16666667
"9239900630_A","9239900630_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900630",314.0,0.16666667
"9239900641_A","9239900641_blue_red_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900641",128.5,0.16666667
"9239900643_A","9239900643_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900643",221.5,0.16666667
"9239900645_A","9239900645_blue_red_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900645",305.0,0.16666667
"9239900659_A","9239900659_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900659",327.0,0.16666667
"9239900663_A","9239900663_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900663",137.5,0.16666667
"9239900778_A","9239900778_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900778",332.5,0.16666667
"9239900803_A","9239900803_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900803",137.0,0.16666667
"9239900821_A","9239900821_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900821",7.5,5.583332
"9239900827_A","9239900827_blue_red_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900827",29.0,0.16666667
"9239900852_A","9239900852_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900852",253.5,0.16666667
"9239900947_A","9239900947_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900947",169.5,0.16666667
"9239900970_A","9239900970_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900970",47.5,0.33333334
"9239901001_A","9239901001_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901001",170.5,0.16666667
"9239901020_A","9239901020_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901020",185.5,0.25
"9239901025_A","9239901025_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901025",212.0,0.16666667
"9239901098_A","9239901098_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901098",274.5,0.16666667
"9239901116_A","9239901116_blue_red_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239901116",143.0,0.33333334
"9239901179_A","9239901179_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901179",255.0,0.16666667
"9239901253_A","9239901253_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901253",235.5,0.9166667
"9239901328_A","9239901328_blue_red_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901328",150.0,0.16666667
"9239901360_A","9239901360_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901360",124.5,0.75
"9239901557_A","9239901557_blue_red_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901557",86.0,0.16666667
"9388000001_A","9388000001_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",209.5,0.16666667
"9388000001_B","9388000001_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",208.0,0.16666667
"9388000002_A","9388000002_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000002",43.5,0.16666667
"9388000003_A","9388000003_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000003",147.5,0.16666667
"9388000003_B","9388000003_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000003",345.0,0.25
"9388000004_A","9388000004_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000004",178.5,0.16666667
"9388000005_A","9388000005_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000005",290.5,0.16666667
"9388000006_A","9388000006_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000006",188.5,0.16666667
"9388000007_A","9388000007_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000007",182.0,0.16666667
"9388000022_A","9388000022_blue_red_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000022",93.0,0.25
"9388000027_A","9388000027_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000027",74.0,0.16666667
"9388000032_A","9388000032_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000032",133.5,0.16666667
"9388000033_A","9388000033_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000033",319.0,0.16666667
"9388000035_A","9388000035_blue_red_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000035",307.5,0.16666667
"9388000041_A","9388000041_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000041",71.0,0.16666667
"9388000041_B","9388000041_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000041",42.0,0.33333334
"9388000043_B","9388000043_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000043",269.0,0.16666667
"9388000043_A","9388000043_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000043",70.0,0.16666667
"9388000044_B","9388000044_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000044",41.0,0.33333334
"9388000044_A","9388000044_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000044",112.0,0.16666667
"9388000046_A","9388000046_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000046",184.5,0.16666667
"9388000048_A","9388000048_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000048",51.0,0.33333334
"9388000051_A","9388000051_blue_red_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000051",54.5,0.16666667
"9388000051_B","9388000051_blue_red_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000051",216.5,0.25
"9388000053_A","9388000053_blue_red_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000053",114.0,0.5
"9388000055_A","9388000055_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000055",182.5,0.5833333
"9388000056_A","9388000056_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000056",359.0,0.33333156
"9388000058_B","9388000058_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000058",274.0,11.25
"9388000058_A","9388000058_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000058",321.5,0.16666667
"9388000062_A","9388000062_blue_red_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000062",31.5,0.16666667
"9388000063_A","9388000063_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000063",16.0,0.16666667
"9388000065_A","9388000065_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000065",31.5,0.16666667
"9388000067_A","9388000067_blue_red_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000067",123.0,0.16666667
"9388000068_B","9388000068_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000068",22.5,0.16666667
"9388000068_A","9388000068_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000068",5.0,0.5
"9388000073_A","9388000073_blue_red_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000073",159.0,0.5
"9388000073_B","9388000073_blue_red_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000073",6.0,0.16666667
